,DateTime,Day,Phase,Minutes,Tank,Temperature,Treatment
58206,7/5/17 13:30,7/5/17,Conditioning,810,Tank 18,27.8,Ambient
58207,7/5/17 13:30,7/5/17,Conditioning,810,Tank 19,26.5,Cool
58208,7/5/17 13:30,7/5/17,Conditioning,810,Tank 20,NA,Cool
58209,7/5/17 13:30,7/5/17,Conditioning,810,Tank 21,27.8,Ambient
58210,7/5/17 13:30,7/5/17,Conditioning,810,Tank 22,27.8,Ambient
58211,7/5/17 13:30,7/5/17,Conditioning,810,Tank 23,26.6,Cool
58212,7/5/17 13:30,7/5/17,Conditioning,810,Tank 24,26.2,Cool
58213,7/5/17 13:45,7/5/17,Conditioning,825,Tank 13,26.5,Cool
58214,7/5/17 13:45,7/5/17,Conditioning,825,Tank 14,27.8,Ambient
58215,7/5/17 13:45,7/5/17,Conditioning,825,Tank 15,28,Ambient
58216,7/5/17 13:45,7/5/17,Conditioning,825,Tank 16,28,Ambient
58217,7/5/17 13:45,7/5/17,Conditioning,825,Tank 17,26.6,Cool
58218,7/5/17 13:45,7/5/17,Conditioning,825,Tank 18,28,Ambient
58219,7/5/17 13:45,7/5/17,Conditioning,825,Tank 19,26.5,Cool
58220,7/5/17 13:45,7/5/17,Conditioning,825,Tank 20,26.5,Cool
58221,7/5/17 13:45,7/5/17,Conditioning,825,Tank 21,28.1,Ambient
58222,7/5/17 13:45,7/5/17,Conditioning,825,Tank 22,28.1,Ambient
58223,7/5/17 13:45,7/5/17,Conditioning,825,Tank 23,26.6,Cool
58224,7/5/17 13:45,7/5/17,Conditioning,825,Tank 24,26.7,Cool
58225,7/5/17 14:00,7/5/17,Conditioning,840,Tank 13,NA,Cool
58226,7/5/17 14:00,7/5/17,Conditioning,840,Tank 14,27.9,Ambient
58227,7/5/17 14:00,7/5/17,Conditioning,840,Tank 15,28,Ambient
58228,7/5/17 14:00,7/5/17,Conditioning,840,Tank 16,27.8,Ambient
58229,7/5/17 14:00,7/5/17,Conditioning,840,Tank 17,NA,Cool
58230,7/5/17 14:00,7/5/17,Conditioning,840,Tank 18,28.1,Ambient
58231,7/5/17 14:00,7/5/17,Conditioning,840,Tank 19,26.5,Cool
58232,7/5/17 14:00,7/5/17,Conditioning,840,Tank 20,26.4,Cool
58233,7/5/17 14:00,7/5/17,Conditioning,840,Tank 21,28.2,Ambient
58234,7/5/17 14:00,7/5/17,Conditioning,840,Tank 22,28.2,Ambient
58235,7/5/17 14:00,7/5/17,Conditioning,840,Tank 23,26.6,Cool
58236,7/5/17 14:00,7/5/17,Conditioning,840,Tank 24,26.6,Cool
58237,7/5/17 14:15,7/5/17,Conditioning,855,Tank 13,NA,Cool
58238,7/5/17 14:15,7/5/17,Conditioning,855,Tank 14,28,Ambient
58239,7/5/17 14:15,7/5/17,Conditioning,855,Tank 15,27.4,Ambient
58240,7/5/17 14:15,7/5/17,Conditioning,855,Tank 16,28.1,Ambient
58241,7/5/17 14:15,7/5/17,Conditioning,855,Tank 17,26.8,Cool
58242,7/5/17 14:15,7/5/17,Conditioning,855,Tank 18,28.1,Ambient
58243,7/5/17 14:15,7/5/17,Conditioning,855,Tank 19,NA,Cool
58244,7/5/17 14:15,7/5/17,Conditioning,855,Tank 20,26.3,Cool
58245,7/5/17 14:15,7/5/17,Conditioning,855,Tank 21,28,Ambient
58246,7/5/17 14:15,7/5/17,Conditioning,855,Tank 22,28,Ambient
58247,7/5/17 14:15,7/5/17,Conditioning,855,Tank 23,26.6,Cool
58248,7/5/17 14:15,7/5/17,Conditioning,855,Tank 24,26.5,Cool
58249,7/5/17 14:30,7/5/17,Conditioning,870,Tank 13,26.9,Cool
58250,7/5/17 14:30,7/5/17,Conditioning,870,Tank 14,28.1,Ambient
58251,7/5/17 14:30,7/5/17,Conditioning,870,Tank 15,28,Ambient
58252,7/5/17 14:30,7/5/17,Conditioning,870,Tank 16,28,Ambient
58253,7/5/17 14:30,7/5/17,Conditioning,870,Tank 17,26.8,Cool
58254,7/5/17 14:30,7/5/17,Conditioning,870,Tank 18,28,Ambient
58255,7/5/17 14:30,7/5/17,Conditioning,870,Tank 19,NA,Cool
58256,7/5/17 14:30,7/5/17,Conditioning,870,Tank 20,26.6,Cool
58257,7/5/17 14:30,7/5/17,Conditioning,870,Tank 21,28.2,Ambient
58258,7/5/17 14:30,7/5/17,Conditioning,870,Tank 22,28.2,Ambient
58259,7/5/17 14:30,7/5/17,Conditioning,870,Tank 23,26.7,Cool
58260,7/5/17 14:30,7/5/17,Conditioning,870,Tank 24,26.5,Cool
58261,7/5/17 14:45,7/5/17,Conditioning,885,Tank 13,26.7,Cool
58262,7/5/17 14:45,7/5/17,Conditioning,885,Tank 14,28.1,Ambient
58263,7/5/17 14:45,7/5/17,Conditioning,885,Tank 15,28.1,Ambient
58264,7/5/17 14:45,7/5/17,Conditioning,885,Tank 16,28,Ambient
58265,7/5/17 14:45,7/5/17,Conditioning,885,Tank 17,26.8,Cool
58266,7/5/17 14:45,7/5/17,Conditioning,885,Tank 18,28.1,Ambient
58267,7/5/17 14:45,7/5/17,Conditioning,885,Tank 19,26.9,Cool
58268,7/5/17 14:45,7/5/17,Conditioning,885,Tank 20,26.6,Cool
58269,7/5/17 14:45,7/5/17,Conditioning,885,Tank 21,28,Ambient
58270,7/5/17 14:45,7/5/17,Conditioning,885,Tank 22,28,Ambient
58271,7/5/17 14:45,7/5/17,Conditioning,885,Tank 23,26.7,Cool
58272,7/5/17 14:45,7/5/17,Conditioning,885,Tank 24,26.6,Cool
58273,7/5/17 15:00,7/5/17,Conditioning,900,Tank 13,26.6,Cool
58274,7/5/17 15:00,7/5/17,Conditioning,900,Tank 14,28.1,Ambient
58275,7/5/17 15:00,7/5/17,Conditioning,900,Tank 15,27.9,Ambient
58276,7/5/17 15:00,7/5/17,Conditioning,900,Tank 16,28.1,Ambient
58277,7/5/17 15:00,7/5/17,Conditioning,900,Tank 17,26.9,Cool
58278,7/5/17 15:00,7/5/17,Conditioning,900,Tank 18,27.9,Ambient
58279,7/5/17 15:00,7/5/17,Conditioning,900,Tank 19,27,Cool
58280,7/5/17 15:00,7/5/17,Conditioning,900,Tank 20,26.7,Cool
58281,7/5/17 15:00,7/5/17,Conditioning,900,Tank 21,28.1,Ambient
58282,7/5/17 15:00,7/5/17,Conditioning,900,Tank 22,28.1,Ambient
58283,7/5/17 15:00,7/5/17,Conditioning,900,Tank 23,26.8,Cool
58284,7/5/17 15:00,7/5/17,Conditioning,900,Tank 24,26.7,Cool
58285,7/5/17 15:15,7/5/17,Conditioning,915,Tank 13,26.7,Cool
58286,7/5/17 15:15,7/5/17,Conditioning,915,Tank 14,27.9,Ambient
58287,7/5/17 15:15,7/5/17,Conditioning,915,Tank 15,28.1,Ambient
58288,7/5/17 15:15,7/5/17,Conditioning,915,Tank 16,28,Ambient
58289,7/5/17 15:15,7/5/17,Conditioning,915,Tank 17,27,Cool
58290,7/5/17 15:15,7/5/17,Conditioning,915,Tank 18,28.1,Ambient
58291,7/5/17 15:15,7/5/17,Conditioning,915,Tank 19,27.1,Cool
58292,7/5/17 15:15,7/5/17,Conditioning,915,Tank 20,26.7,Cool
58293,7/5/17 15:15,7/5/17,Conditioning,915,Tank 21,28,Ambient
58294,7/5/17 15:15,7/5/17,Conditioning,915,Tank 22,28,Ambient
58295,7/5/17 15:15,7/5/17,Conditioning,915,Tank 23,26.9,Cool
58296,7/5/17 15:15,7/5/17,Conditioning,915,Tank 24,26.8,Cool
58297,7/5/17 15:30,7/5/17,Conditioning,930,Tank 13,26.7,Cool
58298,7/5/17 15:30,7/5/17,Conditioning,930,Tank 14,28,Ambient
58299,7/5/17 15:30,7/5/17,Conditioning,930,Tank 15,28,Ambient
58300,7/5/17 15:30,7/5/17,Conditioning,930,Tank 16,28.1,Ambient
58301,7/5/17 15:30,7/5/17,Conditioning,930,Tank 17,27.2,Cool
58302,7/5/17 15:30,7/5/17,Conditioning,930,Tank 18,28,Ambient
58303,7/5/17 15:30,7/5/17,Conditioning,930,Tank 19,27.3,Cool
58304,7/5/17 15:30,7/5/17,Conditioning,930,Tank 20,26.8,Cool
58305,7/5/17 15:30,7/5/17,Conditioning,930,Tank 21,28,Ambient
58306,7/5/17 15:30,7/5/17,Conditioning,930,Tank 22,28,Ambient
58307,7/5/17 15:30,7/5/17,Conditioning,930,Tank 23,27,Cool
58308,7/5/17 15:30,7/5/17,Conditioning,930,Tank 24,27,Cool
58309,7/5/17 15:45,7/5/17,Conditioning,945,Tank 13,26.8,Cool
58310,7/5/17 15:45,7/5/17,Conditioning,945,Tank 14,28.1,Ambient
58311,7/5/17 15:45,7/5/17,Conditioning,945,Tank 15,28.2,Ambient
58312,7/5/17 15:45,7/5/17,Conditioning,945,Tank 16,28,Ambient
58313,7/5/17 15:45,7/5/17,Conditioning,945,Tank 17,27.3,Cool
58314,7/5/17 15:45,7/5/17,Conditioning,945,Tank 18,28,Ambient
58315,7/5/17 15:45,7/5/17,Conditioning,945,Tank 19,27.5,Cool
58316,7/5/17 15:45,7/5/17,Conditioning,945,Tank 20,27,Cool
58317,7/5/17 15:45,7/5/17,Conditioning,945,Tank 21,28,Ambient
58318,7/5/17 15:45,7/5/17,Conditioning,945,Tank 22,28,Ambient
58319,7/5/17 15:45,7/5/17,Conditioning,945,Tank 23,27.1,Cool
58320,7/5/17 15:45,7/5/17,Conditioning,945,Tank 24,27.1,Cool
58321,7/5/17 16:00,7/5/17,Conditioning,960,Tank 13,26.9,Cool
58322,7/5/17 16:00,7/5/17,Conditioning,960,Tank 14,28,Ambient
58323,7/5/17 16:00,7/5/17,Conditioning,960,Tank 15,28.1,Ambient
58324,7/5/17 16:00,7/5/17,Conditioning,960,Tank 16,28.1,Ambient
58325,7/5/17 16:00,7/5/17,Conditioning,960,Tank 17,27.5,Cool
58326,7/5/17 16:00,7/5/17,Conditioning,960,Tank 18,28.1,Ambient
58327,7/5/17 16:00,7/5/17,Conditioning,960,Tank 19,27.7,Cool
58328,7/5/17 16:00,7/5/17,Conditioning,960,Tank 20,27.2,Cool
58329,7/5/17 16:00,7/5/17,Conditioning,960,Tank 21,28,Ambient
58330,7/5/17 16:00,7/5/17,Conditioning,960,Tank 22,28,Ambient
58331,7/5/17 16:00,7/5/17,Conditioning,960,Tank 23,27.2,Cool
58332,7/5/17 16:00,7/5/17,Conditioning,960,Tank 24,27.3,Cool
58333,7/5/17 16:15,7/5/17,Conditioning,975,Tank 13,27.1,Cool
58334,7/5/17 16:15,7/5/17,Conditioning,975,Tank 14,28.1,Ambient
58335,7/5/17 16:15,7/5/17,Conditioning,975,Tank 15,28.1,Ambient
58336,7/5/17 16:15,7/5/17,Conditioning,975,Tank 16,28,Ambient
58337,7/5/17 16:15,7/5/17,Conditioning,975,Tank 17,27.7,Cool
58338,7/5/17 16:15,7/5/17,Conditioning,975,Tank 18,28,Ambient
58339,7/5/17 16:15,7/5/17,Conditioning,975,Tank 19,27.8,Cool
58340,7/5/17 16:15,7/5/17,Conditioning,975,Tank 20,27.3,Cool
58341,7/5/17 16:15,7/5/17,Conditioning,975,Tank 21,28.1,Ambient
58342,7/5/17 16:15,7/5/17,Conditioning,975,Tank 22,28.1,Ambient
58343,7/5/17 16:15,7/5/17,Conditioning,975,Tank 23,27.2,Cool
58344,7/5/17 16:15,7/5/17,Conditioning,975,Tank 24,27.5,Cool
58345,7/5/17 16:30,7/5/17,Conditioning,990,Tank 13,27.2,Cool
58346,7/5/17 16:30,7/5/17,Conditioning,990,Tank 14,28,Ambient
58347,7/5/17 16:30,7/5/17,Conditioning,990,Tank 15,28.1,Ambient
58348,7/5/17 16:30,7/5/17,Conditioning,990,Tank 16,27.9,Ambient
58349,7/5/17 16:30,7/5/17,Conditioning,990,Tank 17,27.8,Cool
58350,7/5/17 16:30,7/5/17,Conditioning,990,Tank 18,27.9,Ambient
58351,7/5/17 16:30,7/5/17,Conditioning,990,Tank 19,28,Cool
58352,7/5/17 16:30,7/5/17,Conditioning,990,Tank 20,27.3,Cool
58353,7/5/17 16:30,7/5/17,Conditioning,990,Tank 21,28.1,Ambient
58354,7/5/17 16:30,7/5/17,Conditioning,990,Tank 22,28.1,Ambient
58355,7/5/17 16:30,7/5/17,Conditioning,990,Tank 23,27.3,Cool
58356,7/5/17 16:30,7/5/17,Conditioning,990,Tank 24,27.5,Cool
58357,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 13,27.3,Cool
58358,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 14,27.8,Ambient
58359,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 15,28.1,Ambient
58360,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 16,27.8,Ambient
58361,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 17,27.8,Cool
58362,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 18,27.8,Ambient
58363,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 19,28,Cool
58364,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 20,27.4,Cool
58365,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 21,28.1,Ambient
58366,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 22,28.1,Ambient
58367,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 23,27.4,Cool
58368,7/5/17 16:45,7/5/17,Conditioning,1005,Tank 24,27.6,Cool
58369,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 13,27.5,Cool
58370,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 14,27.8,Ambient
58371,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 15,28.1,Ambient
58372,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 16,27.7,Ambient
58373,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 17,27.8,Cool
58374,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 18,28,Ambient
58375,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 19,28,Cool
58376,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 20,27.3,Cool
58377,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 21,28,Ambient
58378,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 22,28,Ambient
58379,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 23,27.4,Cool
58380,7/5/17 17:00,7/5/17,Conditioning,1020,Tank 24,27.5,Cool
58381,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 13,27.5,Cool
58382,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 14,27.9,Ambient
58383,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 15,28.1,Ambient
58384,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 16,27.9,Ambient
58385,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 17,27.7,Cool
58386,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 18,27.8,Ambient
58387,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 19,27.8,Cool
58388,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 20,27.2,Cool
58389,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 21,27.8,Ambient
58390,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 22,27.8,Ambient
58391,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 23,27.4,Cool
58392,7/5/17 17:15,7/5/17,Conditioning,1035,Tank 24,27.4,Cool
58393,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 13,27.5,Cool
58394,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 14,27.7,Ambient
58395,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 15,28,Ambient
58396,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 16,27.8,Ambient
58397,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 17,27.6,Cool
58398,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 18,27.9,Ambient
58399,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 19,27.6,Cool
58400,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 20,27.1,Cool
58401,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 21,28,Ambient
58402,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 22,28,Ambient
58403,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 23,27.4,Cool
58404,7/5/17 17:30,7/5/17,Conditioning,1050,Tank 24,27.2,Cool
58405,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 13,27.4,Cool
58406,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 14,27.8,Ambient
58407,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 15,27.9,Ambient
58408,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 16,27.9,Ambient
58409,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 17,27.4,Cool
58410,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 18,27.9,Ambient
58411,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 19,27.5,Cool
58412,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 20,26.9,Cool
58413,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 21,27.7,Ambient
58414,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 22,27.7,Ambient
58415,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 23,27.3,Cool
58416,7/5/17 17:45,7/5/17,Conditioning,1065,Tank 24,27,Cool
58417,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 13,27.3,Cool
58418,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 14,28,Ambient
58419,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 15,27.7,Ambient
58420,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 16,27.9,Ambient
58421,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 17,27.1,Cool
58422,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 18,27.8,Ambient
58423,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 19,27.2,Cool
58424,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 20,26.7,Cool
58425,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 21,27.8,Ambient
58426,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 22,27.8,Ambient
58427,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 23,27.2,Cool
58428,7/5/17 18:00,7/5/17,Conditioning,1080,Tank 24,26.7,Cool
58429,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 13,27.1,Cool
58430,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 14,28,Ambient
58431,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 15,27.8,Ambient
58432,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 16,27.8,Ambient
58433,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 17,26.8,Cool
58434,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 18,27.8,Ambient
58435,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 19,26.9,Cool
58436,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 20,26.4,Cool
58437,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 21,27.8,Ambient
58438,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 22,27.8,Ambient
58439,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 23,27.1,Cool
58440,7/5/17 18:15,7/5/17,Conditioning,1095,Tank 24,26.5,Cool
58441,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 13,26.8,Cool
58442,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 14,27.8,Ambient
58443,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 15,28,Ambient
58444,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 16,27.9,Ambient
58445,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 17,26.5,Cool
58446,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 18,27.5,Ambient
58447,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 19,26.6,Cool
58448,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 20,26.1,Cool
58449,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 21,27.7,Ambient
58450,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 22,27.7,Ambient
58451,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 23,27,Cool
58452,7/5/17 18:30,7/5/17,Conditioning,1110,Tank 24,26.1,Cool
58453,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 13,26.6,Cool
58454,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 14,27.9,Ambient
58455,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 15,27.9,Ambient
58456,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 16,27.9,Ambient
58457,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 17,26.2,Cool
58458,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 18,27.6,Ambient
58459,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 19,26.3,Cool
58460,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 20,26.1,Cool
58461,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 21,27.7,Ambient
58462,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 22,27.7,Ambient
58463,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 23,26.8,Cool
58464,7/5/17 18:45,7/5/17,Conditioning,1125,Tank 24,26.1,Cool
58465,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 13,26.3,Cool
58466,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 14,27.5,Ambient
58467,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 15,27.7,Ambient
58468,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 16,27.6,Ambient
58469,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 17,25.9,Cool
58470,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 18,27.7,Ambient
58471,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 19,26,Cool
58472,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 20,26.2,Cool
58473,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 21,27.7,Ambient
58474,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 22,27.7,Ambient
58475,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 23,26.6,Cool
58476,7/5/17 19:00,7/5/17,Conditioning,1140,Tank 24,26,Cool
58477,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 13,26,Cool
58478,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 14,27.5,Ambient
58479,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 15,27.6,Ambient
58480,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 16,27.6,Ambient
58481,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 17,25.9,Cool
58482,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 18,27.7,Ambient
58483,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 19,26.1,Cool
58484,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 20,26.1,Cool
58485,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 21,27.6,Ambient
58486,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 22,27.6,Ambient
58487,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 23,26.5,Cool
58488,7/5/17 19:15,7/5/17,Conditioning,1155,Tank 24,26,Cool
58489,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 13,26.1,Cool
58490,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 14,27.6,Ambient
58491,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 15,27.6,Ambient
58492,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 16,27.6,Ambient
58493,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 17,25.9,Cool
58494,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 18,27.7,Ambient
58495,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 19,26.1,Cool
58496,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 20,26.1,Cool
58497,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 21,27.6,Ambient
58498,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 22,27.6,Ambient
58499,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 23,26.3,Cool
58500,7/5/17 19:30,7/5/17,Conditioning,1170,Tank 24,26,Cool
58501,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 13,26,Cool
58502,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 14,27.7,Ambient
58503,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 15,27.5,Ambient
58504,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 16,27.7,Ambient
58505,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 17,26,Cool
58506,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 18,27.7,Ambient
58507,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 19,26.1,Cool
58508,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 20,26.1,Cool
58509,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 21,27.5,Ambient
58510,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 22,27.5,Ambient
58511,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 23,26.1,Cool
58512,7/5/17 19:45,7/5/17,Conditioning,1185,Tank 24,26,Cool
58513,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 13,26,Cool
58514,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 14,27.6,Ambient
58515,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 15,27.5,Ambient
58516,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 16,27.7,Ambient
58517,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 17,26.1,Cool
58518,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 18,27.7,Ambient
58519,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 19,26.1,Cool
58520,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 20,26,Cool
58521,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 21,27.4,Ambient
58522,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 22,27.4,Ambient
58523,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 23,26.1,Cool
58524,7/5/17 20:00,7/5/17,Conditioning,1200,Tank 24,26.1,Cool
58525,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 13,26,Cool
58526,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 14,27.5,Ambient
58527,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 15,27.6,Ambient
58528,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 16,27.7,Ambient
58529,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 17,26,Cool
58530,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 18,27.7,Ambient
58531,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 19,26.1,Cool
58532,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 20,25.9,Cool
58533,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 21,27.6,Ambient
58534,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 22,27.6,Ambient
58535,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 23,26,Cool
58536,7/5/17 20:15,7/5/17,Conditioning,1215,Tank 24,26,Cool
58537,7/5/17 20:30,7/5/17,Conditioning,1230,Tank 13,26,Cool
58538,7/5/17 20:30,7/5/17,Conditioning,1230,Tank 14,27.5,Ambient
58539,7/5/17 20:30,7/5/17,Conditioning,1230,Tank 15,27.6,Ambient
58540,7/5/17 20:30,7/5/17,Conditioning,1230,Tank 16,27.7,Ambient
