Plug.ID,StartDate,EndDate,Tank,Colony.ID,Fused.Initial,Area.Initial,Polyps.Initial,Fused.Final,Area.Final,Polyps.Final,Temperature,Nutrition,Treatment,Cohort,Days,Notes,Method Notes
A380,20170615,20170703,17,9,Not Fused,2.896,1,Not Fused,2.969,1,Cool,Heterotrophy,CH,20170610,19,,
A383,20170615,20170703,17,1,Not Fused,1.475,1,Not Fused,2.715,1,Cool,Heterotrophy,CH,20170610,19,,
A384,20170616,20170708,17,7,Not Fused,0.811,1,Not Fused,2.737,6,Cool,Heterotrophy,CH,20170610,23,,
A384,20170616,20170708,17,8,Not Fused,0.823,1,Not Fused,2.189,3,Cool,Heterotrophy,CH,20170610,23,,
A389,20170615,20170703,17,3,Not Fused,1.085,1,Not Fused,1.412,1,Cool,Heterotrophy,CH,20170610,19,,
A393,20170616,20170708,24,1,Not Fused,1.182,1,Not Fused,5.392,3,Cool,Heterotrophy,CH,20170611,23,,
A399,20170616,20170708,24,3,Not Fused,1.171,1,Not Fused,1.741,2,Cool,Heterotrophy,CH,20170611,23,,
A399,20170616,20170708,24,4,Not Fused,1.691,1,Not Fused,1.891,3,Cool,Heterotrophy,CH,20170611,23,,
A399,20170616,20170708,24,5,Not Fused,1.574,1,Not Fused,2.177,5,Cool,Heterotrophy,CH,20170611,23,,
A399,20170616,20170708,24,6,Not Fused,0.654,1,Not Fused,1.508,3,Cool,Heterotrophy,CH,20170611,23,,
A500,20170616,20170708,17,3,Not Fused,1.9,1,Not Fused,3.795,3,Cool,Heterotrophy,CH,20170611,23,,
A506,20170616,20170708,17,2,Not Fused,1.285,1,Not Fused,3.631,4,Cool,Heterotrophy,CH,20170611,23,,
A510,20170616,20170708,19,6,Not Fused,1.36,1,Not Fused,2.425,1,Cool,Heterotrophy,CH,20170611,23,,
A514,20170616,20170708,19,5,Not Fused,2.247,1,Not Fused,3.61,3,Cool,Heterotrophy,CH,20170611,23,,
A536,20170616,20170708,24,1,Not Fused,1.19,1,Not Fused,2.93,2,Cool,Heterotrophy,CH,20170612,23,,
A536,20170616,20170708,24,3,Not Fused,0.783,1,Not Fused,2.575,3,Cool,Heterotrophy,CH,20170612,23,,
A536,20170616,20170708,24,4,Not Fused,1.699,1,Not Fused,1.872,3,Cool,Heterotrophy,CH,20170612,23,,
A536,20170616,20170708,24,5,Not Fused,1.472,1,Not Fused,2.12,2,Cool,Heterotrophy,CH,20170612,23,,
A536,20170616,20170708,24,6,Not Fused,1.046,1,Not Fused,2.66,4,Cool,Heterotrophy,CH,20170612,23,,
A536,20170616,20170708,24,7,Not Fused,1.421,1,Not Fused,1.122,1,Cool,Heterotrophy,CH,20170612,23,,
A538,20170616,20170708,24,6,Not Fused,1.377,1,Not Fused,6.332,6,Cool,Heterotrophy,CH,20170612,23,,
A538,20170616,20170708,24,7,Not Fused,1.891,1,Not Fused,1.499,1,Cool,Heterotrophy,CH,20170612,23,,
A538,20170616,20170708,24,8,Not Fused,3.216,1,Not Fused,0.22,1,Cool,Heterotrophy,CH,20170612,23,,
A604,20170616,20170708,17,1,Not Fused,1.487,1,Not Fused,2.278,3,Cool,Heterotrophy,CH,20170612,23,,
A617,20170616,20170708,19,1,Not Fused,1.464,1,Not Fused,1.958,1,Cool,Heterotrophy,CH,20170612,23,,
A617,20170616,20170708,19,2,Not Fused,1.356,1,Not Fused,1.722,1,Cool,Heterotrophy,CH,20170612,23,,
A064,20170615,20170703,20,4,Fused,3.29,3,Fused,3.844,4,Cool,No Heterotrophy,CN,20170609,19,,
A064,20170615,20170703,20,6,Fused,15.722,12,Fused,6.487,7,Cool,No Heterotrophy,CN,20170609,19,,
A064,20170615,20170703,20,9,Fused,11.836,8,Fused,5.252,6,Cool,No Heterotrophy,CN,20170609,19,,
A065,20170616,20170708,20,2,Fused,5.426,4,Fused,6.328,5,Cool,No Heterotrophy,CN,20170609,23,,
A065,20170616,20170708,20,3,Fused,4.095,2,Fused,6.895,7,Cool,No Heterotrophy,CN,20170609,23,,
A065,20170616,20170708,20,4,Fused,2.993,3,Fused,3.293,3,Cool,No Heterotrophy,CN,20170609,23,,
A069,20170616,20170708,20,1,Fused,5.56,2,Fused,6.791,6,Cool,No Heterotrophy,CN,20170609,23,,
A069,20170616,20170708,20,2,Fused,4.607,2,Fused,6.616,8,Cool,No Heterotrophy,CN,20170609,23,,
A127,20170615,20170703,13,1,Fused,20.431,12,Fused,20.516,20,Cool,No Heterotrophy,CN,20170609,19,,Growth Rate = Difference/Area.Initial
A127,20170615,20170703,13,2,Fused,7.074,3,Fused,7.31,6,Cool,No Heterotrophy,CN,20170609,19,,Standardizes difference in growth to initial size
A127,20170615,20170703,13,5,Fused,8.189,8,Fused,12.744,12,Cool,No Heterotrophy,CN,20170609,19,,"Initial = 6/15, or settlement date"
A127,20170615,20170703,13,6,Fused,5.403,2,Fused,6.32,4,Cool,No Heterotrophy,CN,20170609,19,,Final = 7/3
A127,20170615,20170703,13,8,Fused,6.185,3,Fused,9.864,5,Cool,No Heterotrophy,CN,20170609,19,,"Insert NA for those that died - not including those that are dead, only those alive at both points"
A130,20170616,20170708,13,1,Fused,4.245,3,Fused,5.485,5,Cool,No Heterotrophy,CN,20170609,23,,
A130,20170616,20170708,13,2,Fused,2.715,2,Fused,3.576,3,Cool,No Heterotrophy,CN,20170609,23,,
A130,20170616,20170708,13,3,Fused,3.755,3,Fused,NA,15,Cool,No Heterotrophy,CN,20170609,23,"Colony 3 has fused with colony 4, all information has been put into colony 3's row.",
A130,20170616,20170708,13,4,Fused,11.233,8,Fused,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A130,20170616,20170708,13,6,Fused,6.012,5,Fused,9.753,9,Cool,No Heterotrophy,CN,20170609,23,"Colony slightly on edge, but majority on face of plug",
A130,20170616,20170708,13,12,Fused,9.953,8,Fused,17.898,11,Cool,No Heterotrophy,CN,20170609,23,,
A186,20170616,20170708,23,2,Fused,6.446,4,Fused,12.856,12,Cool,No Heterotrophy,CN,20170609,23,,
A191,20170616,20170708,23,1,Fused,2.272,3,Fused,3.588,4,Cool,No Heterotrophy,CN,20170609,23,,
A191,20170616,20170708,23,2,Fused,1.349,2,Fused,3.296,6,Cool,No Heterotrophy,CN,20170609,23,,
A191,20170616,20170708,23,3,Fused,10.553,8,Fused,3.279,2,Cool,No Heterotrophy,CN,20170609,23,,
A192,20170615,20170703,23,1,Fused,14.271,12,Fused,17.362,19,Cool,No Heterotrophy,CN,20170609,19,,
A194,20170615,20170703,23,2,Fused,5.84,5,Fused,6.005,7,Cool,No Heterotrophy,CN,20170609,19,,
A194,20170615,20170703,23,3,Fused,1.032,2,Fused,1.711,2,Cool,No Heterotrophy,CN,20170609,19,,
A303,20170616,20170708,20,1,Fused,3.818,3,Fused,7.065,7,Cool,No Heterotrophy,CN,20170610,23,,
A303,20170616,20170708,20,7,Fused,2.933,3,Fused,3.823,4,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,4,Fused,2.496,2,Fused,2.737,5,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,7,Fused,3.454,2,Fused,2.624,3,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,8,Fused,5.853,4,Fused,4.343,7,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,9,Fused,4.754,2,Fused,4.325,6,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,10,Fused,2.842,2,Fused,4.482,6,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,13,Fused,3.234,2,Fused,4.336,5,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,14,Fused,4.272,3,Fused,7.159,5,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,4,Fused,3.321,2,Fused,4.91,4,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,7,Fused,6.811,5,Fused,9.527,8,Cool,No Heterotrophy,CN,20170610,23,,
A350,20170615,20170703,23,1,Fused,1.62,2,Fused,1.326,2,Cool,No Heterotrophy,CN,20170610,19,,
A350,20170615,20170703,23,2,Fused,3.654,2,Fused,5.098,5,Cool,No Heterotrophy,CN,20170610,19,,
A350,20170615,20170703,23,3,Fused,4.029,2,Fused,4.937,4,Cool,No Heterotrophy,CN,20170610,19,,
A350,20170615,20170703,23,5,Fused,4.495,5,Fused,6.646,8,Cool,No Heterotrophy,CN,20170610,19,,
A350,20170615,20170703,23,6,Fused,3.633,3,Fused,6.058,5,Cool,No Heterotrophy,CN,20170610,19,,
A350,20170615,20170703,23,8,Fused,4.955,4,Fused,4.813,6,Cool,No Heterotrophy,CN,20170610,19,,
A351,20170616,20170708,23,2,Fused,1.152,2,Fused,1.82,2,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,3,Fused,2.136,3,Fused,1.673,2,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,9,Fused,2.089,3,Fused,2.304,3,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,13,Fused,8.488,9,Fused,12.7,13,Cool,No Heterotrophy,CN,20170610,23,,
A355,20170616,20170708,23,7,Fused,1.585,2,Fused,1.666,3,Cool,No Heterotrophy,CN,20170610,23,,
A409,20170616,20170708,13,2,Fused,9.509,5,Fused,11.075,8,Cool,No Heterotrophy,CN,20170610,23,"Final hard to see, looks like dying and covered in algae",
A414,20170616,20170708,13,7,Fused,4.365,2,Fused,2.527,3,Cool,No Heterotrophy,CN,20170610,23,"Very hard to tell about the final because faint and covered in algae, most likely dying",
A417,20170616,20170708,13,4,Fused,1.348,2,Fused,0.425,1,Cool,No Heterotrophy,CN,20170610,23,,
A419,20170615,20170703,13,2,Fused,5.143,2,Fused,7.358,5,Cool,No Heterotrophy,CN,20170610,19,,
A422,20170616,20170708,20,1,Fused,6.53,5,Fused,4.537,6,Cool,No Heterotrophy,CN,20170611,23,,
A422,20170616,20170708,20,4,Fused,4.432,2,Fused,5.819,6,Cool,No Heterotrophy,CN,20170611,23,,
A430,20170616,20170708,20,1,Fused,3.058,4,Fused,4.627,8,Cool,No Heterotrophy,CN,20170611,23,,
A430,20170616,20170708,20,4,Fused,6.292,7,Fused,7.03,10,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,4,Fused,5.113,6,Fused,1.834,3,Cool,No Heterotrophy,CN,20170611,23,,
A473,20170616,20170708,13,4,Fused,3.414,2,Fused,1.545,2,Cool,No Heterotrophy,CN,20170611,23,I think just the 2 polyps but there is algae cover,
A473,20170616,20170708,13,5,Fused,2.398,2,Fused,1.161,3,Cool,No Heterotrophy,CN,20170611,23,,
A473,20170616,20170708,13,8,Fused,2.398,2,Fused,3.191,5,Cool,No Heterotrophy,CN,20170611,23,,
A526,20170616,20170708,23,7,Fused,6.621,5,Fused,8.916,11,Cool,No Heterotrophy,CN,20170611,23,,
A527,20170616,20170708,23,6,Fused,1.834,2,Fused,1.327,2,Cool,No Heterotrophy,CN,20170611,23,,
A552,20170616,20170708,20,2,Fused,6.43,3,Fused,10.263,9,Cool,No Heterotrophy,CN,20170612,23,,
A554,20170615,20170703,20,1,Fused,3.98,2,Fused,4.012,6,Cool,No Heterotrophy,CN,20170612,19,,
A554,20170615,20170703,20,15,Fused,2.8,2,Fused,3.804,6,Cool,No Heterotrophy,CN,20170612,19,,
A554,20170615,20170703,20,16,Fused,4.973,3,Fused,NA,15,Cool,No Heterotrophy,CN,20170612,19,,
A564,20170615,20170703,20,1,Fused,2.869,4,Fused,1.463,2,Cool,No Heterotrophy,CN,20170612,19,,
A564,20170615,20170703,20,2,Fused,13.97,14,Fused,7.177,9,Cool,No Heterotrophy,CN,20170612,19,,
A564,20170615,20170703,20,7,Fused,3.392,2,Fused,3.244,2,Cool,No Heterotrophy,CN,20170612,19,,
A564,20170615,20170703,20,9,Fused,4.07,3,Fused,6.258,6,Cool,No Heterotrophy,CN,20170612,19,,
A697,20170615,20170703,20,19,Fused,1.123,3,Fused,2.605,4,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,20,Fused,2.054,5,Fused,4.229,5,Cool,No Heterotrophy,CN,20170613,19,,
A130,20170616,20170708,13,13,Not Fused,3.269,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A186,20170616,20170708,23,3,Not Fused,1.621,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A305,20170616,20170708,20,1,Not Fused,1.577,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A305,20170616,20170708,20,2,Not Fused,1.633,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,6,Not Fused,1.816,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A409,20170616,20170708,13,3,Not Fused,1.989,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A414,20170616,20170708,13,2,Not Fused,1.16,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A414,20170616,20170708,13,6,Not Fused,1.605,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A422,20170616,20170708,20,2,Not Fused,3.038,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A422,20170616,20170708,20,3,Not Fused,0.632,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A473,20170616,20170708,13,3,Not Fused,1.784,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A473,20170616,20170708,13,6,Not Fused,2.081,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A473,20170616,20170708,13,7,Not Fused,0.846,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A473,20170616,20170708,13,11,Not Fused,1.337,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A554,20170615,20170703,20,4,Not Fused,1.968,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170612,19,,
A554,20170615,20170703,20,5,Not Fused,2.134,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170612,19,"partially covered by algae, please go over! can't tell",
A554,20170615,20170703,20,7,Not Fused,1.916,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170612,19,,
A554,20170615,20170703,20,10,Not Fused,2.116,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170612,19,,
A554,20170615,20170703,20,11,Not Fused,2.263,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170612,19,,
A554,20170615,20170703,20,12,Not Fused,3.198,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170612,19,,
A554,20170615,20170703,20,14,Not Fused,0.883,1,Fused,NA,NA,Cool,No Heterotrophy,CN,20170612,19,,
A554,20170615,20170703,20,17,Not Fused,2.817,1,Fused,NA,15,Cool,No Heterotrophy,CN,20170612,19,,
A064,20170615,20170703,20,7,Fused,4.465,5,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A064,20170615,20170703,20,8,Fused,2.214,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A064,20170615,20170703,20,10,Fused,1.918,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A065,20170616,20170708,20,7,Fused,5.337,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A130,20170616,20170708,13,9,Fused,4.136,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A191,20170616,20170708,23,4,Fused,3.514,4,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A192,20170615,20170703,23,6,Fused,2.051,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A192,20170615,20170703,23,7,Fused,3.39,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,3,Fused,4.167,5,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,4,Fused,10.711,8,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,7,Fused,2.242,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,9,Fused,4.6,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,10,Fused,15.856,13,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A194,20170615,20170703,23,7,Fused,5.149,4,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A303,20170616,20170708,20,11,Fused,5.471,4,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,2,Fused,2.103,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,8,Fused,2.163,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,9,Fused,4.033,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,10,Fused,10.762,8,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,12,Fused,6.47,4,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,14,Fused,3.332,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,16,Fused,4.921,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,17,Fused,3.845,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,18,Fused,1.768,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,19,Fused,2.294,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A343,20170616,20170708,23,4,Fused,2.217,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A343,20170616,20170708,23,5,Fused,2.322,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,4,Fused,1.583,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A355,20170616,20170708,23,1,Fused,5.823,6,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A355,20170616,20170708,23,3,Fused,2.264,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A355,20170616,20170708,23,6,Fused,1.163,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A355,20170616,20170708,23,8,Fused,4.099,5,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A355,20170616,20170708,23,9,Fused,5.371,7,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A410,20170615,20170703,13,7,Fused,20.049,19,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A410,20170615,20170703,13,9,Fused,3.117,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,"1 polyp alive, but the other one partially dead",
A414,20170616,20170708,13,4,Fused,3.204,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A414,20170616,20170708,13,8,Fused,4.442,5,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A419,20170615,20170703,13,1,Fused,2.114,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A419,20170615,20170703,13,7,Fused,35.013,28,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A430,20170616,20170708,20,2,Fused,1.193,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,2,Fused,3.732,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,6,Fused,5.483,5,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,7,Fused,3.044,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A472,20170616,20170708,13,8,Fused,2.639,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A478,20170616,20170708,13,1,Fused,3.01,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,"Unsure if the second polyp is really a polyp, bc there is algae covering",
A478,20170616,20170708,13,2,Fused,2.406,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,"In final it looks like algae remains over colony 1 and 5, but no live polyps",
A478,20170616,20170708,13,3,Fused,2.687,4,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,,
A478,20170616,20170708,13,5,Fused,2.391,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170611,23,Not sure how many polyps there are bc the picture is fuzzy but I think it is 3,
A552,20170616,20170708,20,1,Fused,1.884,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170612,23,,
A554,20170615,20170703,20,2,Fused,2.506,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170612,19,"Fused with colonies 16 & 17 just recorded for data for 2 and said NA for 16 & 17, but made a note they were fused",
A564,20170615,20170703,20,6,Fused,1.455,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170612,19,,
A697,20170615,20170703,20,2,Fused,0.577,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,9,Fused,2.42,4,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,23,Fused,0.873,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,28,Fused,1.846,3,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A697,20170615,20170703,20,33,Fused,8.563,15,NA,NA,NA,Cool,No Heterotrophy,CN,20170613,19,,
A064,20170615,20170703,20,1,Not Fused,2.211,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A064,20170615,20170703,20,5,Not Fused,0.951,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A065,20170616,20170708,20,1,Not Fused,2.684,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A065,20170616,20170708,20,5,Not Fused,1.526,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A065,20170616,20170708,20,6,Not Fused,0.895,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A130,20170616,20170708,13,7,Not Fused,2.403,1,Not Fused,5.189,4,Cool,No Heterotrophy,CN,20170609,23,Final plug hard to tell outline of colony; looks like its dying off,
A130,20170616,20170708,13,8,Not Fused,1.489,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A186,20170616,20170708,23,4,Not Fused,0.766,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A191,20170616,20170708,23,6,Not Fused,2.409,2,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,23,,
A192,20170615,20170703,23,3,Not Fused,0.624,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A192,20170615,20170703,23,4,Not Fused,1.006,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A192,20170615,20170703,23,5,Not Fused,1.828,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,2,Not Fused,0.845,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,5,Not Fused,0.732,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,6,Not Fused,1.66,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,8,Not Fused,1.411,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A193,20170615,20170703,23,11,Not Fused,1.451,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A194,20170615,20170703,23,4,Not Fused,1.494,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A194,20170615,20170703,23,5,Not Fused,0.609,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170609,19,,
A303,20170616,20170708,20,3,Not Fused,1.124,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A303,20170616,20170708,20,10,Not Fused,0.391,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A303,20170616,20170708,20,12,Not Fused,1.701,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A303,20170616,20170708,20,13,Not Fused,1.183,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,1,Not Fused,1.096,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,3,Not Fused,1.168,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,5,Not Fused,1.221,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,11,Not Fused,1.232,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,13,Not Fused,1.361,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A313,20170616,20170708,20,15,Not Fused,1.514,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,1,Not Fused,2.667,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,6,Not Fused,1.216,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,7,Not Fused,1.602,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,8,Not Fused,0.793,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,10,Not Fused,0.758,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,11,Not Fused,1.152,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A351,20170616,20170708,23,12,Not Fused,0.469,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A355,20170616,20170708,23,2,Not Fused,1.029,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A355,20170616,20170708,23,5,Not Fused,1.151,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A410,20170615,20170703,13,1,Not Fused,1.211,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A410,20170615,20170703,13,4,Not Fused,0.818,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A410,20170615,20170703,13,5,Not Fused,2.589,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A410,20170615,20170703,13,6,Not Fused,2.917,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A410,20170615,20170703,13,8,Not Fused,1.622,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,A132 Final plug missing,
A414,20170616,20170708,13,3,Not Fused,2.245,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A414,20170616,20170708,13,5,Not Fused,1.247,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A414,20170616,20170708,13,9,Not Fused,0.756,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A414,20170616,20170708,13,10,Not Fused,1.64,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A417,20170616,20170708,13,2,Not Fused,2.064,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,23,,
A419,20170615,20170703,13,3,Not Fused,2.368,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A419,20170615,20170703,13,4,Not Fused,0.963,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
A419,20170615,20170703,13,5,Not Fused,2.342,1,NA,NA,NA,Cool,No Heterotrophy,CN,20170610,19,,
