Plug,Spat,Sample,Polyps,Cohort,Temperature,Nutrition,Treatment,Tank,ScanDate,Slice,Position,Tissue,Thickness,Notes
A349,d,A349d,2,20170610,Cool,No Heterotrophy,CN,23,20171212,2,-0.1,Connecting,119.66,
A349,d,A349d,2,20170610,Cool,No Heterotrophy,CN,23,20171212,2,-0.1,Connecting,205.63,
A349,d,A349d,2,20170610,Cool,No Heterotrophy,CN,23,20171212,2,-0.1,Connecting,339.9,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,1,-0.42,Polyp,644.63,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,1,-0.42,Polyp,718.69,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,1,-0.42,Connecting,515.58,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,1,-0.42,Connecting,418.34,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,1,-0.42,Connecting,420.93,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,2,-0.05,Polyp,983.24,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,2,-0.05,Polyp,595.97,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,2,-0.05,Connecting,353.07,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,2,-0.05,Connecting,416.21,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,2,-0.05,Connecting,313.64,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,3,0.18,Polyp,723.8,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,3,0.18,Polyp,735.5,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,3,0.18,Connecting,572.87,
A407,a,A407a,6,20170610,Cool,No Heterotrophy,CN,13,20171129,3,0.18,Connecting,468.66,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,1,-0.71,Polyp,1062.48,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,1,-0.71,Connecting,530.6,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,1,-0.71,Connecting,605.87,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,1,-0.71,Connecting,384.81,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,2,0.26,Polyp,912.7,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,2,0.26,Polyp,1001.95,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,2,0.26,Connecting,486.32,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,2,0.26,Connecting,417.37,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,2,0.26,Connecting,460.92,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,3,0.61,Polyp,819.92,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,3,0.61,Connecting,352.77,
A407,b,A407b,10,20170610,Cool,No Heterotrophy,CN,13,20171129,3,0.61,Connecting,512.47,
A423,a,A423a,2,20170611,Cool,No Heterotrophy,CN,20,20171110,1,-0.25,Connecting,417.36,
A423,a,A423a,2,20170611,Cool,No Heterotrophy,CN,20,20171110,1,-0.25,Connecting,303.41,
A423,a,A423a,2,20170611,Cool,No Heterotrophy,CN,20,20171110,1,-0.25,Connecting,378.45,
A423,a,A423a,2,20170611,Cool,No Heterotrophy,CN,20,20171110,2,0.1,Polyp,888.51,
A423,a,A423a,2,20170611,Cool,No Heterotrophy,CN,20,20171110,2,0.1,Polyp,704.23,
A423,a,A423a,2,20170611,Cool,No Heterotrophy,CN,20,20171110,2,0.1,Connecting,520.51,
A423,a,A423a,2,20170611,Cool,No Heterotrophy,CN,20,20171110,2,0.1,Connecting,386.76,
A423,a,A423a,2,20170611,Cool,No Heterotrophy,CN,20,20171110,2,0.1,Connecting,215.76,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,1,0.47,Polyp,952.56,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,1,0.47,Connecting,522.64,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,1,0.47,Polyp,966.97,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,1,0.47,Connecting,335.35,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,1,0.47,Connecting,327.16,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,2,-0.13,Polyp,1053.74,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,2,-0.13,Polyp,965.03,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,2,-0.13,Connecting,456.49,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,2,-0.13,Connecting,397.82,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,2,-0.13,Connecting,412.95,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,3,-0.44,Polyp,476.58,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,3,-0.44,Connecting,356.12,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,3,-0.44,Connecting,305.24,
A423,b,A423b,4,20170611,Cool,No Heterotrophy,CN,20,20171110,3,-0.44,Connecting,416.16,
A424,a,A424a,5,20170611,Cool,No Heterotrophy,CN,20,20171212,1,-0.29,Connecting,401.91,
A424,a,A424a,5,20170611,Cool,No Heterotrophy,CN,20,20171212,1,-0.29,Connecting,391.25,
A424,a,A424a,5,20170611,Cool,No Heterotrophy,CN,20,20171212,1,-0.29,Connecting,360.67,
A424,a,A424a,5,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.02,Polyp,723.59,
A424,a,A424a,5,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.02,Connecting,493.21,
A424,a,A424a,5,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.02,Connecting,218.5,
A424,a,A424a,5,20170611,Cool,No Heterotrophy,CN,20,20171212,3,0.41,Connecting,526.43,
A424,a,A424a,5,20170611,Cool,No Heterotrophy,CN,20,20171212,3,0.41,Connecting,419.23,
A424,a,A424a,5,20170611,Cool,No Heterotrophy,CN,20,20171212,3,0.41,Connecting,318.61,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.31,Polyp,789.96,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.31,Polyp,753.56,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.31,Connecting,378.13,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.31,Connecting,218.14,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.31,Connecting,332.92,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.09,Polyp,566.7,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.09,Polyp,734.21,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.09,Connecting,202.99,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.09,Connecting,249.22,
A424,b,A424b,3,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.09,Connecting,349.16,
A424,c,A424c,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.11,Polyp,632.98,
A424,c,A424c,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.11,Polyp,366.5,
A424,c,A424c,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.11,Connecting,348.49,
A424,c,A424c,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.11,Connecting,476.44,
A424,c,A424c,3,20170611,Cool,No Heterotrophy,CN,20,20171212,1,0.11,Connecting,426.22,
A424,c,A424c,3,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.36,Connecting,323.61,
A424,c,A424c,3,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.36,Connecting,436.7,
A424,c,A424c,3,20170611,Cool,No Heterotrophy,CN,20,20171212,2,-0.36,Connecting,203.32,
A563,a,A563a,2,20170612,Cool,No Heterotrophy,CN,20,20171106,1,0.07,Polyp,931.66,
A563,a,A563a,2,20170612,Cool,No Heterotrophy,CN,20,20171106,1,0.07,Polyp,879.11,
A563,a,A563a,2,20170612,Cool,No Heterotrophy,CN,20,20171106,1,0.07,Connecting,279.5,
A563,a,A563a,2,20170612,Cool,No Heterotrophy,CN,20,20171106,2,0.32,Polyp,986.39,
A563,a,A563a,2,20170612,Cool,No Heterotrophy,CN,20,20171106,2,0.32,Polyp,883.54,
A563,a,A563a,2,20170612,Cool,No Heterotrophy,CN,20,20171106,2,0.32,Connecting,270.7,
A563,a,A563a,2,20170612,Cool,No Heterotrophy,CN,20,20171106,2,0.32,Connecting,215,
A563,b,A563b,1,20170612,Cool,No Heterotrophy,CN,20,20171106,1,0,Polyp,950.95,
A563,b,A563b,1,20170612,Cool,No Heterotrophy,CN,20,20171106,1,0,Polyp,598.94,
A563,b,A563b,1,20170612,Cool,No Heterotrophy,CN,20,20171106,1,0,Connecting,144.77,
A563,b,A563b,1,20170612,Cool,No Heterotrophy,CN,20,20171106,1,0,Connecting,371.96,
A563,b,A563b,1,20170612,Cool,No Heterotrophy,CN,20,20171106,1,0,Connecting,154,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,1,-0.29,Connecting,528.11,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,1,-0.29,Connecting,639.52,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,1,-0.29,Connecting,571.15,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,2,0.03,Polyp,880.38,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,2,0.03,Polyp,471.94,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,2,0.03,Connecting,643.76,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,2,0.03,Connecting,451.98,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,2,0.03,Connecting,509.77,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,3,0.4,Polyp,797.5,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,3,0.4,Polyp,555.6,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,3,0.4,Connecting,188.32,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,3,0.4,Connecting,175.24,
A563,c,A563c,8,20170612,Cool,No Heterotrophy,CN,20,20171106,3,0.4,Connecting,505.95,
