DateTime,DayOfMonth,#YY,DisplayMM,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
6/26/2017 12:42,26 12:42,2017,6,3,26,12,42,65,4.9,7.8,99,99,99,999,1021.8,24.5,25.9,999,99,99
6/26/2017 12:48,26 12:48,2017,6,3,26,12,48,69,6,7.2,99,99,99,999,1021.8,24.5,25.9,999,99,99
6/26/2017 12:54,26 12:54,2017,6,3,26,12,54,72,6.7,8.4,99,99,99,999,1021.7,24.5,25.9,999,99,99
6/26/2017 13:00,26 13:00,2017,6,3,26,13,0,69,6,8,99,99,99,999,1021.6,24.4,25.9,999,99,99
6/26/2017 13:06,26 13:06,2017,6,3,26,13,6,77,6.3,9.1,99,99,99,999,1021.6,24.4,25.9,999,99,99
6/26/2017 13:12,26 13:12,2017,6,3,26,13,12,72,5.7,6.6,99,99,99,999,1021.5,24.5,25.9,999,99,99
6/26/2017 13:18,26 13:18,2017,6,3,26,13,18,84,5.6,7.5,99,99,99,999,1021.5,24.4,25.9,999,99,99
6/26/2017 13:24,26 13:24,2017,6,3,26,13,24,86,4.8,7.2,99,99,99,999,1021.5,24.4,25.9,999,99,99
6/26/2017 13:30,26 13:30,2017,6,3,26,13,30,90,4.4,8.1,99,99,99,999,1021.4,24.3,25.9,999,99,99
6/26/2017 13:36,26 13:36,2017,6,3,26,13,36,91,4.7,7.4,99,99,99,999,1021.4,24.4,25.9,999,99,99
6/26/2017 13:42,26 13:42,2017,6,3,26,13,42,93,3.7,6.2,99,99,99,999,1021.4,24.2,25.9,999,99,99
6/26/2017 13:48,26 13:48,2017,6,3,26,13,48,91,3.7,6,99,99,99,999,1021.3,24.2,25.9,999,99,99
6/26/2017 13:54,26 13:54,2017,6,3,26,13,54,88,4.2,5.9,99,99,99,999,1021.3,24.3,25.9,999,99,99
6/26/2017 14:00,26 14:00,2017,6,3,26,14,0,81,4.6,6.9,99,99,99,999,1021.2,24.4,25.9,999,99,99
6/26/2017 14:06,26 14:06,2017,6,3,26,14,6,84,3.3,5.6,99,99,99,999,1021.2,24.4,25.9,999,99,99
6/26/2017 14:12,26 14:12,2017,6,3,26,14,12,79,4.8,5.8,99,99,99,999,1021.1,24.3,25.9,999,99,99
6/26/2017 14:18,26 14:18,2017,6,3,26,14,18,82,3.2,4.8,99,99,99,999,1021.1,24.3,25.9,999,99,99
6/26/2017 14:24,26 14:24,2017,6,3,26,14,24,85,2.2,5.1,99,99,99,999,1021.1,24.3,25.9,999,99,99
6/26/2017 14:30,26 14:30,2017,6,3,26,14,30,87,3.6,5.3,99,99,99,999,1021.1,24.4,25.9,999,99,99
6/26/2017 14:36,26 14:36,2017,6,3,26,14,36,80,5.5,7,99,99,99,999,1021.2,24.3,25.9,999,99,99
6/26/2017 14:42,26 14:42,2017,6,3,26,14,42,81,5.6,7.2,99,99,99,999,1021.1,24.3,25.9,999,99,99
6/26/2017 14:48,26 14:48,2017,6,3,26,14,48,76,4.4,7.1,99,99,99,999,1021.2,24.4,25.9,999,99,99
6/26/2017 14:54,26 14:54,2017,6,3,26,14,54,84,5.9,7.7,99,99,99,999,1021.2,24.4,25.8,999,99,99
6/26/2017 15:00,26 15:00,2017,6,3,26,15,0,75,5.8,8.3,99,99,99,999,1021.3,24.5,25.8,999,99,99
6/26/2017 15:06,26 15:06,2017,6,3,26,15,6,82,5.3,7.3,99,99,99,999,1021.3,24.4,25.8,999,99,99
6/26/2017 15:12,26 15:12,2017,6,3,26,15,12,74,5.9,7.2,99,99,99,999,1021.3,24.4,25.8,999,99,99
6/26/2017 15:18,26 15:18,2017,6,3,26,15,18,85,4.6,6.1,99,99,99,999,1021.4,24.5,25.8,999,99,99
6/26/2017 15:24,26 15:24,2017,6,3,26,15,24,90,3.6,6.7,99,99,99,999,1021.4,24.3,25.8,999,99,99
6/26/2017 15:30,26 15:30,2017,6,3,26,15,30,80,4.9,6.7,99,99,99,999,1021.4,24.3,25.8,999,99,99
6/26/2017 15:36,26 15:36,2017,6,3,26,15,36,82,4.2,6.3,99,99,99,999,1021.4,24.2,25.8,999,99,99
6/26/2017 15:42,26 15:42,2017,6,3,26,15,42,91,4.7,7.1,99,99,99,999,1021.4,24.1,25.8,999,99,99
6/26/2017 15:48,26 15:48,2017,6,3,26,15,48,76,4.3,6.3,99,99,99,999,1021.4,24.3,25.8,999,99,99
6/26/2017 15:54,26 15:54,2017,6,3,26,15,54,79,5.6,7.2,99,99,99,999,1021.6,24.4,25.8,999,99,99
6/26/2017 16:00,26 16:00,2017,6,3,26,16,0,87,5.3,7.4,99,99,99,999,1021.6,24.4,25.8,999,99,99
6/26/2017 16:06,26 16:06,2017,6,3,26,16,6,82,4.8,6.5,99,99,99,999,1021.7,24.4,25.8,999,99,99
6/26/2017 16:12,26 16:12,2017,6,3,26,16,12,91,3.5,5.7,99,99,99,999,1021.6,24.4,25.8,999,99,99
6/26/2017 16:18,26 16:18,2017,6,3,26,16,18,90,4.3,7.2,99,99,99,999,1021.7,24.4,25.8,999,99,99
6/26/2017 16:24,26 16:24,2017,6,3,26,16,24,93,4.3,6.9,99,99,99,999,1021.7,24.5,25.8,999,99,99
6/26/2017 16:30,26 16:30,2017,6,3,26,16,30,85,4.3,6.4,99,99,99,999,1021.8,24.3,25.8,999,99,99
6/26/2017 16:36,26 16:36,2017,6,3,26,16,36,90,4.6,7.3,99,99,99,999,1021.8,24.3,25.8,999,99,99
6/26/2017 16:42,26 16:42,2017,6,3,26,16,42,95,3.8,6.2,99,99,99,999,1021.8,24.4,25.8,999,99,99
6/26/2017 16:48,26 16:48,2017,6,3,26,16,48,98,4.9,7.4,99,99,99,999,1021.9,24.4,25.8,999,99,99
6/26/2017 16:54,26 16:54,2017,6,3,26,16,54,93,3.6,6.6,99,99,99,999,1021.9,24.5,25.8,999,99,99
6/26/2017 17:00,26 17:00,2017,6,3,26,17,0,99,5.6,8.5,99,99,99,999,1022,24.5,25.8,999,99,99
6/26/2017 17:06,26 17:06,2017,6,3,26,17,6,98,5.7,8.1,99,99,99,999,1022.2,24.6,25.8,999,99,99
6/26/2017 17:12,26 17:12,2017,6,3,26,17,12,94,4.5,7.1,99,99,99,999,1022.2,24.7,25.8,999,99,99
6/26/2017 17:18,26 17:18,2017,6,3,26,17,18,91,5.5,7.1,99,99,99,999,1022.3,24.6,25.8,999,99,99
6/26/2017 17:24,26 17:24,2017,6,3,26,17,24,99,5.1,7.2,99,99,99,999,1022.4,24.9,25.8,999,99,99
6/26/2017 17:30,26 17:30,2017,6,3,26,17,30,97,4.8,7.1,99,99,99,999,1022.4,24.8,25.8,999,99,99
6/26/2017 17:36,26 17:36,2017,6,3,26,17,36,94,4.8,7.1,99,99,99,999,1022.5,24.8,25.8,999,99,99
6/26/2017 17:42,26 17:42,2017,6,3,26,17,42,91,6.3,8,99,99,99,999,1022.5,24.6,25.8,999,99,99
6/26/2017 17:48,26 17:48,2017,6,3,26,17,48,97,4.7,7.5,99,99,99,999,1022.6,25.2,25.7,999,99,99
6/26/2017 17:54,26 17:54,2017,6,3,26,17,54,99,5.4,8.2,99,99,99,999,1022.6,25.6,25.7,999,99,99
6/26/2017 18:00,26 18:00,2017,6,3,26,18,0,98,6.7,8.5,99,99,99,999,1022.7,25.5,25.7,999,99,99
6/26/2017 18:06,26 18:06,2017,6,3,26,18,6,96,4.9,8,99,99,99,999,1022.8,25.6,25.7,999,99,99
6/26/2017 18:12,26 18:12,2017,6,3,26,18,12,78,6.2,7.8,99,99,99,999,1022.8,25.3,25.7,999,99,99
6/26/2017 18:18,26 18:18,2017,6,3,26,18,18,86,5.8,8,99,99,99,999,1022.9,25.3,25.7,999,99,99
6/26/2017 18:24,26 18:24,2017,6,3,26,18,24,80,5.6,7.5,99,99,99,999,1022.8,25.4,25.7,999,99,99
6/26/2017 18:30,26 18:30,2017,6,3,26,18,30,74,5.4,7.2,99,99,99,999,1022.8,25.3,25.7,999,99,99
6/26/2017 18:36,26 18:36,2017,6,3,26,18,36,86,3.4,6.3,99,99,99,999,1022.9,25.5,25.7,999,99,99
6/26/2017 18:42,26 18:42,2017,6,3,26,18,42,86,4,5.9,99,99,99,999,1023,25.7,25.7,999,99,99
6/26/2017 18:48,26 18:48,2017,6,3,26,18,48,92,5,7.1,99,99,99,999,1023,25.8,25.7,999,99,99
6/26/2017 18:54,26 18:54,2017,6,3,26,18,54,87,5.6,8,99,99,99,999,1023.2,25.6,25.7,999,99,99
6/26/2017 19:00,26 19:00,2017,6,3,26,19,0,87,6,8.4,99,99,99,999,1023.2,25.7,25.7,999,99,99
6/26/2017 19:06,26 19:06,2017,6,3,26,19,6,77,7.3,8.8,99,99,99,999,1023.3,25.5,25.7,999,99,99
6/26/2017 19:12,26 19:12,2017,6,3,26,19,12,82,5.5,8,99,99,99,999,1023.3,25.6,25.7,999,99,99
6/26/2017 19:18,26 19:18,2017,6,3,26,19,18,88,6.6,9.7,99,99,99,999,1023.4,25.9,25.7,999,99,99
6/26/2017 19:24,26 19:24,2017,6,3,26,19,24,87,6.9,8.8,99,99,99,999,1023.4,25.7,25.7,999,99,99
6/26/2017 19:30,26 19:30,2017,6,3,26,19,30,86,6.8,10.4,99,99,99,999,1023.5,25.7,25.7,999,99,99
6/26/2017 19:36,26 19:36,2017,6,3,26,19,36,96,5.5,8.6,99,99,99,999,1023.5,26.2,25.7,999,99,99
6/26/2017 19:42,26 19:42,2017,6,3,26,19,42,89,7.3,9.7,99,99,99,999,1023.5,25.8,25.7,999,99,99
6/26/2017 19:48,26 19:48,2017,6,3,26,19,48,93,7.2,10,99,99,99,999,1023.4,26.2,25.7,999,99,99
6/26/2017 19:54,26 19:54,2017,6,3,26,19,54,90,6.6,9.4,99,99,99,999,1023.5,25.9,25.7,999,99,99
6/26/2017 20:00,26 20:00,2017,6,3,26,20,0,83,6.7,8,99,99,99,999,1023.4,26,25.7,999,99,99
6/26/2017 20:06,26 20:06,2017,6,3,26,20,6,84,7.3,10.2,99,99,99,999,1023.4,25.8,25.7,999,99,99
6/26/2017 20:12,26 20:12,2017,6,3,26,20,12,91,5.6,9.7,99,99,99,999,1023.5,26,25.8,999,99,99
6/26/2017 20:18,26 20:18,2017,6,3,26,20,18,94,6,9.7,99,99,99,999,1023.5,26.1,25.8,999,99,99
6/26/2017 20:24,26 20:24,2017,6,3,26,20,24,87,6.1,9,99,99,99,999,1023.5,25.9,25.8,999,99,99
6/26/2017 20:30,26 20:30,2017,6,3,26,20,30,86,6,8.6,99,99,99,999,1023.4,25.9,25.8,999,99,99
6/26/2017 20:36,26 20:36,2017,6,3,26,20,36,90,7.2,9.7,99,99,99,999,1023.4,25.8,25.8,999,99,99
6/26/2017 20:42,26 20:42,2017,6,3,26,20,42,84,7.4,10.2,99,99,99,999,1023.4,25.5,25.9,999,99,99
6/26/2017 20:48,26 20:48,2017,6,3,26,20,48,88,5.9,8.4,99,99,99,999,1023.4,25.9,25.9,999,99,99
6/26/2017 20:54,26 20:54,2017,6,3,26,20,54,92,5.9,7.5,99,99,99,999,1023.4,26,25.9,999,99,99
6/26/2017 21:00,26 21:00,2017,6,3,26,21,0,100,6,8.4,99,99,99,999,1023.4,26.2,25.9,999,99,99
6/26/2017 21:06,26 21:06,2017,6,3,26,21,6,96,5.8,8.1,99,99,99,999,1023.3,26.1,25.9,999,99,99
6/26/2017 21:12,26 21:12,2017,6,3,26,21,12,84,7.3,9.3,99,99,99,999,1023.2,25.7,25.9,999,99,99
6/26/2017 21:18,26 21:18,2017,6,3,26,21,18,92,6.6,8.6,99,99,99,999,1023.2,26,26,999,99,99
6/26/2017 21:24,26 21:24,2017,6,3,26,21,24,91,6.9,9.3,99,99,99,999,1023.1,26,26,999,99,99
6/26/2017 21:30,26 21:30,2017,6,3,26,21,30,84,7.8,9.9,99,99,99,999,1023,25.6,26,999,99,99
6/26/2017 21:36,26 21:36,2017,6,3,26,21,36,98,7.5,11.3,99,99,99,999,1023,26.1,26,999,99,99
6/26/2017 21:42,26 21:42,2017,6,3,26,21,42,95,7.9,10.6,99,99,99,999,1022.8,25.9,26,999,99,99
6/26/2017 21:48,26 21:48,2017,6,3,26,21,48,88,8.2,9.8,99,99,99,999,1022.7,25.7,26,999,99,99
6/26/2017 21:54,26 21:54,2017,6,3,26,21,54,92,8.6,11.3,99,99,99,999,1022.6,25.9,26,999,99,99
6/26/2017 22:00,26 22:00,2017,6,3,26,22,0,97,7.9,10.3,99,99,99,999,1022.6,26.3,26,999,99,99
6/26/2017 22:06,26 22:06,2017,6,3,26,22,6,91,7.3,11.5,99,99,99,999,1022.5,26.2,26.1,999,99,99
6/26/2017 22:12,26 22:12,2017,6,3,26,22,12,88,8.8,11.9,99,99,99,999,1022.4,25.7,26.1,999,99,99
6/26/2017 22:18,26 22:18,2017,6,3,26,22,18,88,8.7,11.3,99,99,99,999,1022.4,25.8,26.1,999,99,99
6/26/2017 22:24,26 22:24,2017,6,3,26,22,24,85,8.1,10.5,99,99,99,999,1022.3,25.6,26.1,999,99,99
6/26/2017 22:30,26 22:30,2017,6,3,26,22,30,96,6.9,8.8,99,99,99,999,1022.1,26,26.1,999,99,99
6/26/2017 22:36,26 22:36,2017,6,3,26,22,36,87,6.7,8.9,99,99,99,999,1022.1,25.8,26.1,999,99,99
6/26/2017 22:42,26 22:42,2017,6,3,26,22,42,93,6.1,8.8,99,99,99,999,1022.1,26,26.1,999,99,99
6/26/2017 22:48,26 22:48,2017,6,3,26,22,48,88,6.9,9.3,99,99,99,999,1021.9,26,26.1,999,99,99
6/26/2017 22:54,26 22:54,2017,6,3,26,22,54,94,7.2,9.5,99,99,99,999,1021.8,26,26.1,999,99,99
6/26/2017 23:00,26 23:00,2017,6,3,26,23,0,85,6.5,8.7,99,99,99,999,1021.7,25.8,26.2,999,99,99
6/26/2017 23:06,26 23:06,2017,6,3,26,23,6,86,5.4,8.7,99,99,99,999,1021.5,25.7,26.2,999,99,99
6/26/2017 23:12,26 23:12,2017,6,3,26,23,12,86,6.5,9,99,99,99,999,1021.5,25.6,26.2,999,99,99
6/26/2017 23:18,26 23:18,2017,6,3,26,23,18,94,7,9.3,99,99,99,999,1021.4,26,26.2,999,99,99
6/26/2017 23:24,26 23:24,2017,6,3,26,23,24,98,5.8,9.3,99,99,99,999,1021.4,26.5,26.2,999,99,99
6/26/2017 23:30,26 23:30,2017,6,3,26,23,30,104,5.1,9.3,99,99,99,999,1021.4,26.6,26.2,999,99,99
6/26/2017 23:36,26 23:36,2017,6,3,26,23,36,85,6.8,9.1,99,99,99,999,1021.2,25.9,26.2,999,99,99
6/26/2017 23:42,26 23:42,2017,6,3,26,23,42,94,6.1,9.1,99,99,99,999,1021.1,26,26.2,999,99,99
6/26/2017 23:48,26 23:48,2017,6,3,26,23,48,88,6,9.2,99,99,99,999,1021,25.7,26.2,999,99,99
6/26/2017 23:54,26 23:54,2017,6,3,26,23,54,87,6.7,9.7,99,99,99,999,1020.8,25.8,26.2,999,99,99
6/27/2017 0:00,27 0:00,2017,6,3,27,0,0,95,7.1,9.1,99,99,99,999,1020.7,26,26.2,999,99,99
6/27/2017 0:06,27 0:06,2017,6,3,27,0,6,93,5.6,8.3,99,99,99,999,1020.6,25.9,26.2,999,99,99
6/27/2017 0:12,27 0:12,2017,6,3,27,0,12,89,6.5,8.9,99,99,99,999,1020.6,25.5,26.2,999,99,99
6/27/2017 0:18,27 0:18,2017,6,3,27,0,18,95,7.3,10.1,99,99,99,999,1020.6,25.7,26.2,999,99,99
6/27/2017 0:24,27 0:24,2017,6,3,27,0,24,92,5.9,8.4,99,99,99,999,1020.5,26.1,26.2,999,99,99
6/27/2017 0:30,27 0:30,2017,6,3,27,0,30,83,7,8.8,99,99,99,999,1020.4,25.8,26.2,999,99,99
6/27/2017 0:36,27 0:36,2017,6,3,27,0,36,94,5.9,8.9,99,99,99,999,1020.4,26.1,26.2,999,99,99
6/27/2017 0:42,27 0:42,2017,6,3,27,0,42,82,7.5,9.3,99,99,99,999,1020.4,25.6,26.2,999,99,99
6/27/2017 0:48,27 0:48,2017,6,3,27,0,48,95,6.8,9.7,99,99,99,999,1020.4,26.1,26.2,999,99,99
6/27/2017 0:54,27 0:54,2017,6,3,27,0,54,82,8.4,9.8,99,99,99,999,1020.3,25.6,26.2,999,99,99
6/27/2017 1:00,27 1:00,2017,6,3,27,1,0,90,6.9,9.5,99,99,99,999,1020.3,25.9,26.3,999,99,99
6/27/2017 1:06,27 1:06,2017,6,3,27,1,6,85,8.8,10.2,99,99,99,999,1020.2,25.5,26.3,999,99,99
6/27/2017 1:12,27 1:12,2017,6,3,27,1,12,94,6.7,8.6,99,99,99,999,1020.1,26,26.3,999,99,99
6/27/2017 1:18,27 1:18,2017,6,3,27,1,18,81,6.7,9.5,99,99,99,999,1020.1,25.6,26.3,999,99,99
6/27/2017 1:24,27 1:24,2017,6,3,27,1,24,85,5.9,10.1,99,99,99,999,1020.1,25.6,26.3,999,99,99
6/27/2017 1:30,27 1:30,2017,6,3,27,1,30,96,6.4,9.2,99,99,99,999,1020.1,25.9,26.3,999,99,99
6/27/2017 1:36,27 1:36,2017,6,3,27,1,36,92,6.3,9.5,99,99,99,999,1020,25.9,26.3,999,99,99
6/27/2017 1:42,27 1:42,2017,6,3,27,1,42,88,5.3,8.2,99,99,99,999,1020,25.9,26.3,999,99,99
6/27/2017 1:48,27 1:48,2017,6,3,27,1,48,100,7.2,8.9,99,99,99,999,1020,25.9,26.3,999,99,99
6/27/2017 1:54,27 1:54,2017,6,3,27,1,54,88,6.6,8.5,99,99,99,999,1020,25.7,26.3,999,99,99
6/27/2017 2:00,27 2:00,2017,6,3,27,2,0,100,6,8.7,99,99,99,999,1019.9,26.1,26.3,999,99,99
6/27/2017 2:06,27 2:06,2017,6,3,27,2,6,85,5.8,8.5,99,99,99,999,1020,25.5,26.3,999,99,99
6/27/2017 2:12,27 2:12,2017,6,3,27,2,12,88,4,8.1,99,99,99,999,1020,25.7,26.3,999,99,99
6/27/2017 2:18,27 2:18,2017,6,3,27,2,18,89,5.3,8.5,99,99,99,999,1020,25.5,26.4,999,99,99
6/27/2017 2:24,27 2:24,2017,6,3,27,2,24,91,5.3,8.1,99,99,99,999,1020,25.6,26.4,999,99,99
6/27/2017 2:30,27 2:30,2017,6,3,27,2,30,87,5.8,9.2,99,99,99,999,1020.1,25.3,26.4,999,99,99
6/27/2017 2:36,27 2:36,2017,6,3,27,2,36,93,5.2,8.7,99,99,99,999,1020,25.6,26.4,999,99,99
6/27/2017 2:42,27 2:42,2017,6,3,27,2,42,78,6.9,9.1,99,99,99,999,1020.1,25.3,26.4,999,99,99
6/27/2017 2:48,27 2:48,2017,6,3,27,2,48,90,6.6,9.4,99,99,99,999,1020.1,25.3,26.4,999,99,99
6/27/2017 2:54,27 2:54,2017,6,3,27,2,54,90,6.6,8.9,99,99,99,999,1020.1,25.4,26.4,999,99,99
6/27/2017 3:00,27 3:00,2017,6,3,27,3,0,89,6.7,9.3,99,99,99,999,1020.1,25.3,26.4,999,99,99
6/27/2017 3:06,27 3:06,2017,6,3,27,3,6,94,6.1,8.5,99,99,99,999,1020.1,25.3,26.4,999,99,99
6/27/2017 3:12,27 3:12,2017,6,3,27,3,12,93,4.9,8.5,99,99,99,999,1020.1,25.4,26.4,999,99,99
6/27/2017 3:18,27 3:18,2017,6,3,27,3,18,89,4.6,7.8,99,99,99,999,1020.1,25.4,26.4,999,99,99
6/27/2017 3:24,27 3:24,2017,6,3,27,3,24,87,6.5,9,99,99,99,999,1020.1,25.1,26.4,999,99,99
6/27/2017 3:30,27 3:30,2017,6,3,27,3,30,84,6.2,9,99,99,99,999,1020.1,25,26.4,999,99,99
6/27/2017 3:36,27 3:36,2017,6,3,27,3,36,84,6.3,8.3,99,99,99,999,1020.1,25,26.4,999,99,99
6/27/2017 3:42,27 3:42,2017,6,3,27,3,42,94,4.5,7.6,99,99,99,999,1020.1,25.3,26.4,999,99,99
6/27/2017 3:48,27 3:48,2017,6,3,27,3,48,77,6.7,7.9,99,99,99,999,1020.1,25.1,26.4,999,99,99
6/27/2017 3:54,27 3:54,2017,6,3,27,3,54,92,5.1,7.3,99,99,99,999,1020.2,25.1,26.4,999,99,99
6/27/2017 4:00,27 4:00,2017,6,3,27,4,0,95,4.9,7.2,99,99,99,999,1020.2,25.1,26.4,999,99,99
6/27/2017 4:06,27 4:06,2017,6,3,27,4,6,92,6.2,8.3,99,99,99,999,1020.2,25,26.4,999,99,99
6/27/2017 4:12,27 4:12,2017,6,3,27,4,12,93,4.5,7.9,99,99,99,999,1020.1,25.2,26.4,999,99,99
6/27/2017 4:18,27 4:18,2017,6,3,27,4,18,84,5.5,7.8,99,99,99,999,1020.1,25,26.4,999,99,99
6/27/2017 4:24,27 4:24,2017,6,3,27,4,24,91,5.3,8.1,99,99,99,999,1020.2,25,26.4,999,99,99
6/27/2017 4:30,27 4:30,2017,6,3,27,4,30,88,6.2,8.8,99,99,99,999,1020.2,25,26.4,999,99,99
6/27/2017 4:36,27 4:36,2017,6,3,27,4,36,89,5.6,7.8,99,99,99,999,1020.2,24.9,26.4,999,99,99
6/27/2017 4:42,27 4:42,2017,6,3,27,4,42,91,5.5,8.1,99,99,99,999,1020.2,24.9,26.3,999,99,99
6/27/2017 4:48,27 4:48,2017,6,3,27,4,48,91,5.2,7.9,99,99,99,999,1020.3,25,26.3,999,99,99
6/27/2017 4:54,27 4:54,2017,6,3,27,4,54,91,6.3,8.1,99,99,99,999,1020.3,24.8,26.3,999,99,99
6/27/2017 5:00,27 5:00,2017,6,3,27,5,0,91,5.5,8.5,99,99,99,999,1020.3,25,26.3,999,99,99
6/27/2017 5:06,27 5:06,2017,6,3,27,5,6,95,6.9,8.8,99,99,99,999,1020.2,24.8,26.3,999,99,99
6/27/2017 5:12,27 5:12,2017,6,3,27,5,12,92,5.3,7.8,99,99,99,999,1020.3,24.8,26.3,999,99,99
6/27/2017 5:18,27 5:18,2017,6,3,27,5,18,94,5.4,8.1,99,99,99,999,1020.4,24.7,26.3,999,99,99
6/27/2017 5:24,27 5:24,2017,6,3,27,5,24,93,6.2,8.4,99,99,99,999,1020.4,24.8,26.3,999,99,99
6/27/2017 5:30,27 5:30,2017,6,3,27,5,30,96,6.7,9,99,99,99,999,1020.4,24.7,26.3,999,99,99
6/27/2017 5:36,27 5:36,2017,6,3,27,5,36,100,6.4,8.5,99,99,99,999,1020.4,24.9,26.3,999,99,99
6/27/2017 5:42,27 5:42,2017,6,3,27,5,42,92,4.9,8.1,99,99,99,999,1020.5,24.8,26.3,999,99,99
6/27/2017 5:48,27 5:48,2017,6,3,27,5,48,94,4.5,6.6,99,99,99,999,1020.5,24.8,26.3,999,99,99
6/27/2017 5:54,27 5:54,2017,6,3,27,5,54,92,4.9,7.3,99,99,99,999,1020.6,24.7,26.3,999,99,99
6/27/2017 6:00,27 6:00,2017,6,3,27,6,0,92,4.9,7.8,99,99,99,999,1020.6,24.7,26.3,999,99,99
6/27/2017 6:06,27 6:06,2017,6,3,27,6,6,97,5,7.6,99,99,99,999,1020.6,24.7,26.3,999,99,99
6/27/2017 6:12,27 6:12,2017,6,3,27,6,12,93,4.1,7,99,99,99,999,1020.6,24.7,26.3,999,99,99
6/27/2017 6:18,27 6:18,2017,6,3,27,6,18,93,4.3,7.2,99,99,99,999,1020.6,24.8,26.3,999,99,99
6/27/2017 6:24,27 6:24,2017,6,3,27,6,24,102,6.9,8.8,99,99,99,999,1020.7,24.7,26.3,999,99,99
6/27/2017 6:30,27 6:30,2017,6,3,27,6,30,99,5.4,8.1,99,99,99,999,1020.7,24.7,26.3,999,99,99
6/27/2017 6:36,27 6:36,2017,6,3,27,6,36,100,5.7,8.1,99,99,99,999,1020.8,24.7,26.3,999,99,99
6/27/2017 6:42,27 6:42,2017,6,3,27,6,42,104,5.8,8.2,99,99,99,999,1020.8,24.7,26.2,999,99,99
6/27/2017 6:48,27 6:48,2017,6,3,27,6,48,106,6.6,8.6,99,99,99,999,1020.8,24.6,26.2,999,99,99
6/27/2017 6:54,27 6:54,2017,6,3,27,6,54,105,5.7,7.7,99,99,99,999,1020.8,24.7,26.2,999,99,99
6/27/2017 7:00,27 7:00,2017,6,3,27,7,0,98,4.8,7.2,99,99,99,999,1020.9,24.6,26.2,999,99,99
6/27/2017 7:06,27 7:06,2017,6,3,27,7,6,101,4.6,7.4,99,99,99,999,1020.9,24.5,26.2,999,99,99
6/27/2017 7:12,27 7:12,2017,6,3,27,7,12,103,4.7,5.8,99,99,99,999,1020.9,24.6,26.2,999,99,99
6/27/2017 7:18,27 7:18,2017,6,3,27,7,18,101,3.6,6.4,99,99,99,999,1020.9,24.6,26.2,999,99,99
6/27/2017 7:24,27 7:24,2017,6,3,27,7,24,106,4.3,5.7,99,99,99,999,1020.9,24.6,26.2,999,99,99
6/27/2017 7:30,27 7:30,2017,6,3,27,7,30,110,6.8,8.7,99,99,99,999,1020.9,24.4,26.2,999,99,99
6/27/2017 7:36,27 7:36,2017,6,3,27,7,36,105,5.3,7.4,99,99,99,999,1021,24.6,26.2,999,99,99
6/27/2017 7:42,27 7:42,2017,6,3,27,7,42,105,5.2,7.1,99,99,99,999,1021.1,24.7,26.2,999,99,99
6/27/2017 7:48,27 7:48,2017,6,3,27,7,48,105,5.1,7.2,99,99,99,999,1021.1,24.6,26.2,999,99,99
6/27/2017 7:54,27 7:54,2017,6,3,27,7,54,102,5.4,7.9,99,99,99,999,1021.1,24.7,26.2,999,99,99
6/27/2017 8:00,27 8:00,2017,6,3,27,8,0,105,6.2,7.5,99,99,99,999,1021.1,24.7,26.2,999,99,99
6/27/2017 8:06,27 8:06,2017,6,3,27,8,6,105,4.4,7.5,99,99,99,999,1021.1,24.8,26.2,999,99,99
6/27/2017 8:12,27 8:12,2017,6,3,27,8,12,107,6,7.9,99,99,99,999,1021.1,24.7,26.2,999,99,99
6/27/2017 8:18,27 8:18,2017,6,3,27,8,18,109,7.3,9.2,99,99,99,999,1021.1,24.7,26.2,999,99,99
6/27/2017 8:24,27 8:24,2017,6,3,27,8,24,106,7.3,10,99,99,99,999,1021,24.8,26.2,999,99,99
6/27/2017 8:30,27 8:30,2017,6,3,27,8,30,105,5.8,8.8,99,99,99,999,1021,24.7,26.1,999,99,99
6/27/2017 8:36,27 8:36,2017,6,3,27,8,36,107,6.3,9.2,99,99,99,999,1021,24.7,26.1,999,99,99
6/27/2017 8:42,27 8:42,2017,6,3,27,8,42,108,7.1,9.8,99,99,99,999,1021,24.8,26.1,999,99,99
6/27/2017 8:48,27 8:48,2017,6,3,27,8,48,97,7.2,10.3,99,99,99,999,1020.9,24.7,26.1,999,99,99
6/27/2017 8:54,27 8:54,2017,6,3,27,8,54,105,6.1,9.5,99,99,99,999,1020.8,24.9,26.1,999,99,99
6/27/2017 9:00,27 9:00,2017,6,3,27,9,0,104,5.7,9.1,99,99,99,999,1020.8,24.8,26.1,999,99,99
6/27/2017 9:06,27 9:06,2017,6,3,27,9,6,105,7.5,9.7,99,99,99,999,1020.8,24.7,26.1,999,99,99
6/27/2017 9:12,27 9:12,2017,6,3,27,9,12,104,7.6,9.7,99,99,99,999,1020.8,24.8,26.1,999,99,99
6/27/2017 9:18,27 9:18,2017,6,3,27,9,18,101,6.1,8.6,99,99,99,999,1020.7,24.8,26.1,999,99,99
6/27/2017 9:24,27 9:24,2017,6,3,27,9,24,104,6.8,9,99,99,99,999,1020.7,24.7,26.1,999,99,99
6/27/2017 9:30,27 9:30,2017,6,3,27,9,30,106,6,9.5,99,99,99,999,1020.7,24.7,26.1,999,99,99
6/27/2017 9:36,27 9:36,2017,6,3,27,9,36,102,6.5,8.2,99,99,99,999,1020.6,24.7,26.1,999,99,99
